,Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Number_of_valued_Kneset_members,Most_Important_Issue_Education,Most_Important_Issue_Financial,Most_Important_Issue_Social,Most_Important_Issue_Healthcare,Most_Important_Issue_Other,Most_Important_Issue_Environment,Most_Important_Issue_Military,Most_Important_Issue_Foreign_Affairs
7373,-0.7220088736441185,0.22261993192713198,0.6647603857184502,-0.05510940766066426,-1.1678917266952622,0.44200000000000017,-0.1587440007236352,-0.2923278316461323,0,0,1,0,0,0,0,0
2011,-0.4985541480048773,0.3419796526646585,0.6200019966767121,-0.7373811548687512,-1.1705928484409998,0.44457142857142884,-0.3696216598748295,-0.6665074561531816,0,0,1,0,0,0,0,0
3846,0.14827621026893328,-0.23375009410234335,0.4512599364910579,-0.17484270084918688,-0.06343305732700506,-0.038000000000000034,-0.7344483434821764,-0.6665074561531816,0,0,0,0,0,0,0,1
1330,-0.009628656649030018,0.2894914173547244,0.06347948402066061,-0.47240241655888215,-1.6958109656677527,0.9445714285714288,-1.0916873146620143,1.9527499153961638,1,0,0,0,0,0,0,0
3644,-0.9595167649465166,-0.5394022249480506,-1.6252888767229117,-0.9729507452055884,0.14485344173320489,0.9065714285714286,0.8488886508150624,-0.6665074561531816,0,1,0,0,0,0,0,0
6162,-0.16527954366139275,-0.23547918506964735,-0.321454280289939,0.4143500665801049,-1.1540859933281589,0.4288571428571428,-0.6640811435981134,0.08185179286091704,0,0,1,0,0,0,0,0
2733,0.024249693717398706,0.3925170690787454,-0.29983414358003607,0.09223361187522647,-0.6153622673727184,-0.5342857142857143,-0.9389354102105727,-1.7890463296743297,0,0,0,0,0,0,0,1
9755,-0.45951548921761026,-0.28457506109020037,-0.242813967757255,-0.5489672935586896,-0.39357015958382074,-0.29514285714285715,-0.4492492769624611,-1.040687080660231,0,0,0,1,0,0,0,0
8732,0.1529285118523783,-0.06077039734517882,-0.1851014630797552,-1.224423757885889,-0.14236583723022533,-0.5342857142857143,-1.0061164979319428,-1.7890463296743297,0,0,1,0,0,0,0,0
4364,-1.8025771937632864,2.476104953976127,-1.3377466815115517,1.8322083093203951,1.2691203372368711,-0.7351428571428571,1.9118756679804514,-0.2923278316461323,0,0,1,0,0,0,0,0
3875,-0.260614080552655,-0.08499645219279599,0.09551907110436607,-0.5889276758524559,0.009197105169494745,-0.6785714285714286,-0.7566642982932366,0.8302110418750157,0,0,0,0,0,1,0,0
2791,-0.5165362599361545,-0.3932612260628066,-0.480184686845395,-1.084118241363632,-1.6748022409786825,0.9245714285714288,-0.2588371764185009,-1.040687080660231,0,0,0,0,0,1,0,0
8609,2.0275161258887326,2.251391608750703,2.0131783574699615,0.42439486686840083,1.1232597629670413,-0.02485714285714269,1.9713220768531423,0.4560314173679664,0,0,0,0,0,1,0,0
5625,-0.6002181687277841,0.3886135743609843,0.677373000512057,-0.7929158646434017,-1.3593712460042153,0.6242857142857146,-0.24581822507941517,0.4560314173679664,1,0,0,0,0,0,0,0
1686,-1.755188660066683,-1.7736187792804332,-1.3150219588453114,-1.0010434718028858,1.0116133974765544,0.0814285714285714,1.7362768154591073,0.8302110418750157,1,0,0,0,0,0,0,0
904,0.45040887803298135,-0.38992741803243164,-0.15728184880356166,-0.669198567132621,0.035608073350039786,-0.7037142857142857,-0.7166613777054055,-1.040687080660231,0,0,1,0,0,0,0,0
8731,-0.020400785826703485,0.14055679693738898,-0.22417041521733408,0.4136142812392547,-1.1528854947744978,0.42771428571428594,-0.9835531705457999,0.4560314173679664,1,0,0,0,0,0,0,0
6738,0.6592119139640245,1.4533553177337315,2.145425018888024,-0.8024104795278512,1.4933134421330907,-0.377142857142857,1.1235586828724398,-1.040687080660231,0,1,0,0,0,0,0,0
5893,0.5668596873492514,0.17280173197462576,0.6900847808110704,-1.112055792492584,0.1985757520095411,-0.28742857142857137,-0.5871033538619349,-0.2923278316461323,0,0,0,0,1,0,0,0
2552,0.840711818400158,0.10098326611171136,0.551798849544704,0.37331315109675184,0.18867163894183653,-0.278,-0.5135699922416314,-1.7890463296743297,0,0,0,0,0,0,0,1
4801,-0.5253570849149061,-1.8381469246530893,-1.4644075599789173,-0.9005173613417389,0.7967241563712089,0.28600000000000003,1.198820789279409,0.8302110418750157,0,0,0,0,0,1,0,0
6553,1.7829329971058718,1.1572850198333575,1.1232347449976268,0.7845704186487474,2.139481788641204,-0.9922857142857143,0.7889259114609285,0.4560314173679664,1,0,0,0,0,0,0,0
8930,1.86934718424997,2.500181069127927,1.864580521105136,-1.224423757885889,1.5446347553021047,-0.42599999999999993,1.9281377177068673,0.8302110418750157,0,0,0,0,0,1,0,0
7008,-1.83963832856785,0.3762807474820766,0.7103908581709215,-0.6445813476878006,-0.634870368869712,-0.06542857142857139,-0.35075806499750045,0.8302110418750157,1,0,0,0,0,0,0,0
178,-1.702317019116071,-1.7530001260557448,-1.9677629613355225,-0.9639213450740087,1.6784903440353234,-0.5534285714285714,2.037303094812509,1.5785702908891144,0,0,0,0,0,1,0,0
8991,-1.83963832856785,0.03594901587073038,-0.10676141222989319,-0.26612332403259015,0.17546615485156375,-0.8368571428571427,-1.012435105789831,0.8302110418750157,1,0,0,0,0,0,0,0
5436,-0.40217194252201516,-0.08630112221195449,-0.020807965219393543,-0.9053048256987063,-0.3782638030246413,-0.3097142857142856,-0.6279095683956623,0.8302110418750157,0,0,1,0,0,0,0,0
8171,2.115387012788141,1.4806094494472335,0.44540982114792294,1.4358876099147049,0.5917390283335674,0.4811428571428573,0.958655021940143,0.4560314173679664,0,1,0,0,0,0,0,0
1732,0.17000833580338023,-0.025178253901909853,-0.16502555423846993,-0.7189596786643792,-1.3836813417158538,0.6474285714285717,-1.0475916544715602,-1.040687080660231,0,0,0,1,0,0,0,0
7630,1.546586806387326,2.2928336804018254,1.435356053314881,0.2902913947997327,0.21808385350653492,0.8368571428571432,1.3893324120920225,0.4560314173679664,0,0,1,0,0,0,0,0
1919,-0.21169728645683733,-0.17378691531721654,0.13016795996560382,-0.12503863265904586,-0.4920110409840351,-0.2014285714285713,-0.7477309904503078,1.2043906663820652,1,0,0,0,0,0,0,0
9183,2.2142790580584304,1.6355494608481802,1.8502639810273327,-0.9092078046403744,1.73281290358849,-0.6051428571428572,1.712642827272591,-0.2923278316461323,0,1,0,0,0,0,0,0
3969,-0.3331710043403945,-0.16096672421375954,0.20937657701259038,-0.6078333567603674,-0.89928017531358,0.1862857142857144,-0.6343109793275382,-0.2923278316461323,0,0,0,1,0,0,0,0
3535,-0.40801638769636817,-0.005047589985020382,-0.25088756305846033,0.8238134913262584,-1.326657660416949,0.5931428571428574,-0.5987919457094298,0.8302110418750157,0,0,1,0,0,0,0,0
770,-0.20363460897934782,-0.1429010513378354,-0.12462651142399518,-0.373583080751507,-0.8632652187037456,0.15200000000000014,-0.7646351242679652,-0.2923278316461323,0,0,1,0,0,0,0,0
6549,-0.5924306192521293,0.19157508683547667,0.7230608545340503,0.4561840751264203,-0.9298928884319392,0.2154285714285713,-0.23162092782420843,0.8302110418750157,0,0,0,1,0,0,0,0
9478,0.05943729758573849,0.042469584355504686,-0.11795504456086628,-1.224423757885889,-0.003708254282362389,-0.6662857142857144,-1.0677779924182174,-0.6665074561531816,0,0,1,0,0,0,0,0
400,-1.37112738767865,-1.5786003143937801,-1.7036367649921178,-1.224423757885889,0.7703131881906633,0.3111428571428574,1.586495371767962,0.8302110418750157,0,0,0,0,0,1,0,0
6285,0.8727198226295931,0.7131768858237667,-0.07433790280934124,-0.30592247028955094,-0.17027742860284706,0.06371428571428583,-0.5527644313389836,-1.040687080660231,0,0,0,0,0,0,0,1
1440,0.1588499830225531,0.7794752247876887,-0.3645599594274114,-0.7060170477931145,0.8645523246530635,-0.9214285714285714,-0.7168577363081247,-1.040687080660231,0,0,0,0,0,0,0,1
8654,-0.49394886561470336,-0.35384865984113073,-0.48464754274545385,0.3016552005523058,-1.4968283303984171,0.7551428571428573,-0.29223952096718075,-2.163225954181379,0,1,0,0,0,0,0,0
8242,1.2377537614318554,1.1289771449165056,1.3720976782299927,1.1437232715426664,1.342950998287032,-0.23399999999999999,0.5610988462037018,-1.040687080660231,0,1,0,0,0,0,0,0
1447,-0.0980995015483438,0.30278600725847327,0.3644052822302666,-0.345722635977151,-0.8542614795512868,0.7148571428571429,-0.8566381379100471,-1.7890463296743297,0,0,0,0,0,0,0,1
7806,1.8957407073316332,2.110799042135919,1.4413810006471628,0.3680042687992351,1.187786560226328,-0.0862857142857143,1.487069502274128,0.4560314173679664,0,0,0,0,0,1,0,0
921,-1.0923777661938885,0.46043699895321627,2.143808573652208,3.0334913389203586,0.06321954008424638,0.4128571428571428,1.224246458041361,0.4560314173679664,0,0,0,0,0,1,0,0
3794,-0.3145294462416936,-0.23507924796557395,-0.2724834559350064,1.4732175967466468,-0.5778466875708074,-0.11971428571428566,-0.5806442671145945,-2.163225954181379,0,1,0,0,0,0,0,0
900,-0.2036390033973262,-0.3936089496362013,-0.14113040341116373,-0.671600321688946,0.31832548273724076,-0.9728571428571429,-0.6032094168420822,0.8302110418750157,0,0,0,0,0,1,0,0
4080,0.0784583581688978,-0.18603602137161918,0.34122935562065637,-0.5719285716065611,-1.1534857440513284,0.999714285714286,-0.8241102786692394,-1.4148667051672803,0,0,0,0,0,0,0,1
307,0.31128557923865846,-0.57651547324967,-0.4521086883815268,1.4550581211877587,0.04521206177932926,0.43000000000000016,-0.46887175483528837,1.2043906663820652,0,0,0,0,0,1,0,0
7812,0.16249943135807793,0.04193055206050182,0.24945850965257113,0.6239716629558595,-0.9590049783582223,0.24314285714285733,-1.0528401110456185,-0.2923278316461323,0,0,0,1,0,0,0,0
0,-0.6470784677631204,-0.6708181141938566,-0.8136478804392259,-0.9597248086546555,1.9332961620499018,-0.796,0.14552553531939344,-0.2923278316461323,0,0,0,1,0,0,0,0
1419,-0.14429452604341353,-0.1734410222233302,0.31722391307809616,-0.16595454590820663,-0.5499350961981857,-0.14628571428571413,-0.732368838104311,1.5785702908891144,0,0,0,0,0,1,0,0
1477,-0.10899930583385169,0.0156885187247575,-0.2860493381880977,-0.9914807740422525,-0.9043822941666398,0.19114285714285728,-0.8419437102903329,0.4560314173679664,0,1,0,0,0,0,0,0
5073,1.3305045137789193,2.2226127088585352,1.6037175564357127,-0.5260650974623646,0.6310553559659702,0.44371428571428595,1.3374120175218107,-0.2923278316461323,0,0,0,1,0,0,0,0
8459,1.4351686274787967,1.562214930557202,1.9448660545669305,-0.04898678761408313,1.8042425675313283,-0.673142857142857,1.2733217968924293,1.5785702908891144,1,0,0,0,0,0,0,0
2044,-1.6303984246323169,0.9661876199064456,0.08707014603959201,3.5082948317800047,-0.16607568366503295,0.6311428571428572,0.706810117086995,-0.2923278316461323,0,0,1,0,0,0,0,0
5245,-0.054186265307325523,-0.4176200907938776,-0.2709943126366537,0.3845105173695307,-1.5898669683071562,0.8437142857142859,-0.6251920214901409,1.2043906663820652,0,0,0,0,0,1,0,0
7623,2.018877137592933,2.1945343031550815,2.124934883237401,-0.18755027119039078,1.329445389558344,-0.22114285714285709,2.008903491443941,0.4560314173679664,1,0,0,0,0,0,0,0
8739,0.3017925647783911,0.18365069452462213,-0.019076305275845754,-0.6578959564152972,0.23459070861937564,-0.3217142857142856,-1.265744239491108,-0.6665074561531816,0,0,0,0,0,0,0,1
9402,0.9726298056889267,1.7742255994801053,1.1479896987805005,-0.9795137352583536,1.1856856877574211,-0.0842857142857143,0.623694804612972,0.8302110418750157,0,0,1,0,0,0,0,0
8181,0.03957239461540098,0.07885270888008342,0.0745292961932821,-0.1602384621704905,-0.3104356347427864,0.19714285714285706,-1.1013517532428723,-0.6665074561531816,0,0,0,0,0,0,0,1
5028,-0.8124664001312906,0.14528067611227624,0.5645459560494351,-0.18511063096650024,-0.18798478226934906,-0.4908571428571429,-0.12570952469054253,1.5785702908891144,1,0,0,0,0,0,0,0
3839,0.8520514189256002,0.37557392123215183,-0.20586939093409537,-0.5528006752406859,-0.036721964508044096,-0.06342857142857139,-0.660978636733404,-1.040687080660231,0,0,0,0,0,0,1,0
4693,-0.0813037695809952,-0.07255557507430949,0.18512722864462855,-0.4653074269083369,-0.4854082989388987,-0.20771428571428574,-0.8905678359844899,0.4560314173679664,0,1,0,0,0,0,0,0
8093,0.39673363773578296,0.14825308581057686,0.04157600817517067,-0.09880860111455729,0.012498476192062942,-0.5342857142857143,-1.1694249832669352,-0.6665074561531816,1,0,0,0,0,0,0,0
6437,-0.1583464059201237,-0.3549887760807814,-0.09066798851946441,-0.8525421638566527,-1.004623923397346,0.2865714285714285,-0.6689394319806763,-0.2923278316461323,0,0,1,0,0,0,0,0
4189,-0.9423716464521458,-0.908214687585415,-1.8601807258825136,-0.3724451205918479,1.2283033864123922,-0.12485714285714278,1.1481553467932566,0.8302110418750157,0,0,0,0,0,1,0,0
4799,-1.218608827938993,-1.3533267394861694,-2.009870434395787,0.017374254637138306,1.3630593490608558,-0.2531428571428571,1.5927306537639483,0.4560314173679664,0,0,1,0,0,0,0,0
4288,-0.1747203658998964,-0.3686760161178063,-0.12965576086436043,-0.9327693112286592,-0.7435154879760459,0.038000000000000034,-0.6415319637532959,0.4560314173679664,0,0,1,0,0,0,0,0
6811,2.2539831740025034,2.31787800634336,2.0409889969780775,-0.5244972202742134,1.690195204933519,-0.5342857142857143,2.1595735388393136,-0.6665074561531816,0,1,0,0,0,0,0,0
2230,-1.83963832856785,-0.17247953452603101,0.016006222315439377,-0.721715618362668,-0.4130782610808146,-0.27657142857142847,-0.732666082543961,0.08185179286091704,0,0,0,1,0,0,0,0
6684,-0.0675760270046226,-0.03935943343855904,0.04670731852319012,0.24046949026402026,-0.9644072218496973,0.24828571428571422,-1.2828942547249567,0.4560314173679664,0,0,0,0,0,1,0,0
7030,2.0532548200961354,2.3558597170525317,1.051993033871537,-0.9253444179945655,0.8651525739298943,0.22085714285714309,1.561882668571687,0.4560314173679664,0,0,1,0,0,0,0,0
4371,-0.7060125219172546,-1.611295425074721,-1.2005264217058809,-0.3141375500465419,1.8234505443899067,-0.6914285714285715,0.9622142140167763,1.5785702908891144,0,0,0,0,0,1,0,0
7875,0.35877249745845824,0.34933235543374336,0.740162161681273,-0.8173239434228078,0.6145485008531294,-0.6834285714285715,-0.6019244098742772,-1.7890463296743297,0,0,0,0,0,0,0,1
4718,0.382765734904413,0.2953158090511089,0.09336065193715878,0.7745667449645074,-0.2645165650652473,-0.4179999999999999,-1.1754446000687078,-0.2923278316461323,0,0,0,0,0,1,0,0
2758,-0.9414361973836529,0.4661780037128705,0.1070718422695579,0.11708054176657345,-1.1390797614073946,0.9860000000000002,-0.10547729456106382,-0.2923278316461323,0,0,0,0,1,0,0,0
2055,0.04455039653073869,-0.14964844343585293,-0.5564855322361529,0.5955127845115279,0.39065552059532493,-0.4702857142857142,-0.6457377226952542,-0.2923278316461323,0,0,0,0,1,0,0,0
1603,-0.15235445680214757,2.577513346357723,-0.5637359693170049,3.517392290675733,0.9981077887478665,-0.4771428571428571,0.9123850630481667,0.08185179286091704,0,1,0,0,0,0,0,0
1192,-1.4395923865781892,-1.9716266559314386,-2.0941177084846982,0.3173305959286347,-1.1063661758201284,0.004857142857142893,2.077431657547974,0.08185179286091704,0,0,1,0,0,0,0,0
5201,-0.02121145716476137,0.009212024842941601,0.6212697568296033,-0.8961111965213306,-1.5586540059119665,0.8140000000000001,-0.6551226010679516,1.5785702908891144,1,0,0,0,0,0,0,0
1549,1.1145443410002358,0.8930789332893451,-0.09841363003916384,0.28976101366086154,-1.1063661758201284,0.6202857142857146,-0.2499965248615911,-0.6665074561531816,1,0,0,0,0,0,0,0
9123,0.32102272793882536,-0.03870098691316052,-0.09721162782087811,-0.8690851114378831,-0.10304950959782262,-0.5717142857142856,-1.066842753204302,-1.7890463296743297,0,1,0,0,0,0,0,0
7705,1.4613396385337651,1.5824849257949876,1.6042260849173087,0.696173349754648,2.082758231980715,-0.9382857142857143,1.0494026823211111,0.08185179286091704,0,1,0,0,0,0,0,0
341,-0.7766104081107009,-0.3180334571685605,-0.3616077803957183,-0.7189391652266978,-1.0286338944705689,0.3094285714285716,-0.1224406742060069,-1.7890463296743297,0,0,1,0,0,0,0,0
3483,-1.3499318044759,-1.4790076736220894,-1.2024462653457568,0.41863497385758514,0.8234352491901691,0.2605714285714287,1.2436434271361922,0.08185179286091704,0,0,0,1,0,0,0,0
7651,0.515842399643245,0.1274667073920129,0.07595646520042096,0.06629773076767688,-0.19158627793033237,0.08400000000000007,-1.042404830966794,-1.4148667051672803,0,0,0,0,0,0,1,0
7343,-0.19174592617653516,-0.05115333664224972,-0.0014796323848440972,-0.7610239263177117,-1.192802071683731,0.46571428571428575,-0.8394423015342437,-1.040687080660231,0,1,0,0,0,0,0,0
1260,-0.5866838291018565,0.676432774305517,0.8035892612994382,0.5934010204098151,0.626553486389741,-0.6948571428571428,-0.11403130489627825,-2.163225954181379,0,0,0,0,0,0,1,0
1703,-1.2548094738129925,-2.0024103889300404,-1.9944163912174246,-0.430050226333726,0.5779332949664642,0.4942857142857142,1.9361750948346024,1.5785702908891144,0,0,0,0,0,1,0,0
697,0.3397945787874254,0.26210725453522626,-0.6308200922116366,-1.224423757885889,1.394572436094461,-0.8545714285714285,-0.6865851157765894,1.2043906663820652,1,0,0,0,0,0,0,0
9022,0.02630543714480901,0.2841581367932124,0.5168614955410161,-0.4313547563750064,-0.7474171082754447,0.041714285714285815,-0.8013810041563106,0.08185179286091704,0,1,0,0,0,0,0,0
2532,-1.6284260181792796,-0.30279677714934256,-1.0623059717297778,0.286486966588169,0.17426565629790272,0.8785714285714286,0.9336250837654336,1.9527499153961638,1,0,0,0,0,0,0,0
9551,0.1964322487672882,-0.19564934272038284,-0.07323877908914418,-0.9842411094690159,-0.8572627259354398,0.14628571428571435,-0.9501793124303828,-1.4148667051672803,0,0,1,0,0,0,0,0
6108,-0.15778735734515958,0.1964292719716423,0.2936725332789796,0.5879147284762442,-0.6021567832824456,-0.09657142857142853,-0.8579459334693198,0.08185179286091704,0,0,0,1,0,0,0,0
8030,-0.13580613289118987,-0.23952273886086514,0.06795324055902777,-0.4652192470601827,-0.9448991203527036,0.22971428571428598,-0.7724671004790437,1.2043906663820652,1,0,0,0,0,0,0,0
2136,-0.3265913325305966,-1.2677854313265067,-0.27631686466500327,0.016506706040840896,0.654164953123947,0.4217142857142857,0.1711399463919132,0.08185179286091704,0,1,0,0,0,0,0,0
435,-1.83963832856785,-0.6029841068197083,-1.7921773157955476,1.5206634889489459,0.16045992293079944,0.8917142857142859,1.4709075334283068,0.08185179286091704,0,0,0,0,0,1,0,0
2616,0.2387774215373966,-0.03456083376900846,0.4883697853261004,-0.14508424107192427,-1.0712515931255397,0.9214285714285717,-0.8178559054162527,-1.4148667051672803,0,0,1,0,0,0,0,0
3520,0.3135975664576638,-0.05064415023062178,0.006160414840536187,1.4712119764520204,-0.2780221737939352,-0.405142857142857,-1.0833445701483877,-0.2923278316461323,1,0,0,0,0,0,0,0
6696,2.040413653837119,1.804370641105878,1.6442599746495576,0.06266286429853285,1.668586230967619,-0.544,1.5391366140152922,1.2043906663820652,1,0,0,0,0,0,0,0
1165,0.1407190207657183,-2.1265817397065607,-0.08339371874130948,-0.7308706588508015,-0.42598362053267197,-0.26428571428571423,-1.1358902568828608,-1.4148667051672803,0,0,1,0,0,0,0,0
5668,-0.24348333107460718,-2.1265817397065607,0.10761746024534888,-0.6083439805461159,-1.4605132491501673,0.7205714285714286,-0.414839252420748,-0.6665074561531816,0,1,0,0,0,0,0,0
5807,-0.24753576430626448,-2.1265817397065607,0.14479981713695356,-0.22187838990884093,-0.09284527189170291,-0.5814285714285714,-0.5018329117500534,0.4560314173679664,0,0,0,1,0,0,0,0
3001,-1.6969259900551295,-1.5688583220476338,-2.088984547517965,-0.767990303352186,0.3318310914659287,0.7285714285714286,2.023126535591895,-0.6665074561531816,0,0,1,0,0,0,0,0
6695,-0.22762663534562144,0.3617618378645176,-0.005436518976279048,-0.19710818714061157,-1.0472416220523166,0.3271428571428574,-0.8584370349016939,-0.6665074561531816,0,0,1,0,0,0,0,0
6475,-0.294434290378614,-0.31879450310936797,-0.37096753354980383,-0.4175673673742708,-1.393285330145143,0.6565714285714286,-0.5081614736997381,-0.6665074561531816,0,0,1,0,0,0,0,0
1929,1.0269195452429538,1.0530073919092107,0.15749255153700228,-0.1369783560327022,-0.5883510499153424,-0.10971428571428565,-0.22942271740895048,-0.6665074561531816,1,0,0,0,0,0,0,0
2897,-1.7698735209070084,-0.09888513753867474,-1.2299964339908496,1.2240111846900694,0.3621436799458727,0.6997142857142857,1.1129326871690182,0.4560314173679664,0,0,0,1,0,0,0,0
664,-1.3911691219786315,-1.1466107948791595,-1.9619656968511092,-0.6660197153623781,1.6118626743071292,-0.49,1.5695698558639009,0.4560314173679664,0,1,0,0,0,0,0,0
2573,-0.01761549306301034,-0.24113207745965992,-0.36027129455283724,-1.1370248923295834,-0.7198056415412382,0.01542857142857157,-0.7181292906166319,1.2043906663820652,1,0,0,0,0,0,0,0
336,-1.614214236688157,0.13773321098467908,-2.0798086979168304,0.8202289812861228,0.568329306537175,0.5034285714285716,1.5260622980742757,0.4560314173679664,0,0,0,0,0,1,0,0
7372,-0.26703284727016113,-0.3320282767954617,-0.1608402483719272,0.9504246361772651,-1.2675331066491378,0.5368571428571429,-0.5965116930687304,0.8302110418750157,0,0,0,1,0,0,0,0
5406,0.028954702999290465,0.2691675046724141,-0.2772579270017031,-0.6968258945281741,0.5497215789554273,-0.6217142857142857,-0.9855464494432394,-0.6665074561531816,0,0,0,0,0,0,1,0
7817,1.9439656370890912,1.7012522842843467,1.5725848350431213,-0.9180107636386675,1.388569943326155,-0.27742857142857136,1.3846102879722277,0.4560314173679664,0,0,0,1,0,0,0,0
3783,-0.506102126993947,0.06029558673117217,-0.3074208784613706,-0.7347322854046202,-0.3269424898556271,-0.35857142857142854,-0.499450846011298,-0.2923278316461323,0,0,0,1,0,0,0,0
7318,-0.37570043636785305,-0.34224037084875103,-0.3248797475700599,-0.7945675238575692,-0.6750870704173604,-0.027142857142857135,-0.45751746187493963,-1.040687080660231,0,0,0,1,0,0,0,0
1948,-0.38250519343738854,-0.22047318608282204,1.2005124585895317,0.003798336065788891,-1.0436401263913333,0.8951428571428575,0.07251981520492166,-1.4148667051672803,0,0,0,0,0,0,1,0
7025,-0.9479491452606299,-1.6928011071762432,2.11821978317736,1.8946770735351397,-0.19638827214497698,0.6600000000000001,1.6827411398156282,0.8302110418750157,0,0,0,1,0,0,0,0
9938,2.2008087018721323,2.3875816889113173,2.074997387791787,-0.2188949978479991,1.3927716882639691,-0.28142857142857136,2.182525886009687,0.8302110418750157,0,0,0,0,0,1,0,0
3340,-1.331589988598209,-1.6267700622351509,-1.5775250865340509,-0.4585882219452372,0.7547067069930685,0.32600000000000007,1.5138889754860188,0.8302110418750157,1,0,0,0,0,0,0,0
1584,-1.4386220459637602,0.08010086260829498,-0.9169791218905818,2.182035324610975,0.9122721421610944,-0.39542857142857146,0.6397597783887257,0.08185179286091704,0,0,0,1,0,0,0,0
7516,0.15458670779109213,0.12561541869425516,-0.37210389317289416,0.5102538930073122,-0.5703435716104251,0.44457142857142884,-0.9389744926189179,-1.040687080660231,0,0,0,0,0,0,1,0
6120,-0.2477674279117669,-0.4551241578047447,-0.012588381719404764,-0.6982297851851231,-0.36685906676486035,-0.3205714285714285,-0.547283288907754,0.8302110418750157,0,0,1,0,0,0,0,0
360,0.17414172377666465,0.0717479005457642,-0.18281304533115417,-0.36804527845577445,-1.5892667190303256,0.8431428571428574,-1.0964373152524687,-2.163225954181379,0,1,0,0,0,0,0,0
4837,-0.17441498456318327,-0.17659704611211682,0.11673206097206541,-0.6224001473147374,-0.16607568366503295,-0.5117142857142856,-0.7779397370893257,0.4560314173679664,1,0,0,0,0,0,0,0
1287,-1.633051944497561,-1.6181923993677851,-1.7801148394739696,-0.7563075465393737,1.1544727253622316,-0.05457142857142849,1.8147266317977058,0.8302110418750157,0,0,0,1,0,0,0,0
4885,-0.1196631201620431,-0.4601717990284423,-0.19938825963467272,-0.720161472240918,-1.511234313042351,0.7688571428571431,-0.5874099194877874,0.8302110418750157,0,0,0,0,0,1,0,0
3221,-1.6373546395840624,-1.5154527062292935,-1.8522645746648756,-0.5617347063647401,0.11334035469959958,0.9365714285714288,1.8116365323634305,0.8302110418750157,0,0,0,1,0,0,0,0
4454,-1.2541698896843652,-0.12912692397344117,-0.5243869360629793,-0.017324890906353314,1.6715874773517718,-0.5468571428571429,0.3278732697119726,0.08185179286091704,0,0,0,0,0,1,0,0
2278,-0.06282425585276488,-2.1265817397065607,-0.09497540051711338,-0.5537664909636159,-1.018429656764449,0.2997142857142858,-0.8701846297017174,0.08185179286091704,0,0,0,1,0,0,0,0
4617,-0.2697911418387755,-0.601772797867109,-0.5362668425680305,0.9732703704146127,-0.9821145755161993,0.2651428571428571,-0.26815055333020243,0.4560314173679664,0,0,1,0,0,0,0,0
9726,0.21222500463559138,0.1026545392396882,-0.0861770046994803,-0.026622980805088743,-0.08114041099350679,-0.5925714285714285,-1.195097917397486,-0.6665074561531816,0,0,0,0,0,1,0,0
7264,-0.10046611435448898,-0.4612868699069577,0.2723083555756775,-0.27688391471484336,-0.23780547224628687,-0.4434285714285713,-0.5840303116085712,-0.6665074561531816,0,0,1,0,0,0,0,0
6358,-0.8222206695469861,-0.42982204499958576,0.6527275348990244,-1.224423757885889,0.7442023446485334,-0.5342857142857143,0.061136380309689896,1.9527499153961638,1,0,0,0,0,0,0,0
2856,-0.2804617669337805,-0.14135770917592352,-0.07145198435374339,-0.1734400118573812,-0.17357879962541525,-0.5045714285714284,-0.7110585879825868,0.8302110418750157,0,0,0,0,0,1,0,0
5865,1.0865067208067127,0.36981350044978817,0.8286055065150155,-1.224423757885889,0.6622683183611601,0.41400000000000015,-0.1363651055752786,0.08185179286091704,0,0,1,0,0,0,0,0
9092,-1.83963832856785,-2.1265817397065607,-0.022190847297758592,0.5556934144893733,-0.20059001708279106,-0.47885714285714287,-0.3177733344853573,0.08185179286091704,1,0,0,0,0,0,0,0
4635,-0.16277659432799593,-0.43332884562224744,0.044559623367518356,-0.6377899428413842,-0.132461724162521,-0.5437142857142856,-0.6162300166935797,0.4560314173679664,1,0,0,0,0,0,0,0
2857,-0.4941408889802067,0.17279461501740487,0.192266096764577,-0.014319583137108346,-0.6495764761520609,0.52,-0.5722097190655681,-1.040687080660231,0,0,0,0,0,0,1,0
3322,-1.4134894217657954,-1.3307312182632312,-0.5919481014825702,0.4884832152203645,1.7184069209445563,-0.5914285714285714,0.9706677414269327,0.4560314173679664,1,0,0,0,0,0,0,0
4391,0.11584242852416388,-0.14138593473546152,-0.22041013422722674,0.001991988626833964,-1.303548063258972,0.5711428571428572,-0.9177445658199144,-0.6665074561531816,0,1,0,0,0,0,0,0
1608,-1.4746691949588888,-2.0498099203455076,-1.8782262553257976,-0.35255574094962366,1.7781317239891983,-0.6482857142857144,2.0078811769456952,0.4560314173679664,0,0,0,0,0,1,0,0
2773,1.3490097017323235,-2.0487661074934893,-2.110291739274436,2.5059499885325756,0.28261065076582165,0.20400000000000018,1.0403812946465092,0.4560314173679664,0,0,1,0,0,0,0,0
5973,1.6797706703546038,0.2903607789451937,0.43466554860657197,-0.6088114139343563,2.0416411565178207,-0.8991428571428571,0.21206019452730873,0.08185179286091704,0,0,0,1,0,0,0,0
6559,-1.83963832856785,1.6459219324863712,1.4017720681198858,-0.9255644231825588,0.2922146391951106,0.7662857142857145,1.0875048160534682,0.8302110418750157,0,0,0,1,0,0,0,0
