,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters,Most_Important_Issue_Education,Most_Important_Issue_Social,Most_Important_Issue_Healthcare,Most_Important_Issue_Other,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Military,Most_Important_Issue_Financial,Most_Important_Issue_Environment,Occupation_Hightech,Occupation_Student_or_Unemployed,Occupation_Public_Sector,Occupation_Industry_or_other,Occupation_Services_or_Retail,Age_group_Below_30,Age_group_30-45,Age_group_45_and_up,Will_vote_only_large_party_Maybe,Will_vote_only_large_party_Yes,Will_vote_only_large_party_No,Main_transportation_Foot_or_bicycle,Main_transportation_Public_or_other,Main_transportation_Motorcycle_or_truck,Main_transportation_Car
5565,0.11111111111111094,-0.35760885762812356,-0.267324131974616,-0.3579944389789963,-1,-0.02261763638189958,1,-1,-1,0.36544215454267714,0.007794470297414646,-0.5917490604134465,0.8447033463737681,0.20322400734729706,-0.248144605366025,0.17799999999999994,-0.8836922684691018,0.1932097197660512,0.008826307247172007,0.2601729601103011,-0.2384096069534679,0.29032536916758045,-0.6011814501937276,-0.723523401526059,-0.43690746661747765,-1.9013055041876756,-1.1499334788150948,0.3497652812202845,-0.6489617326790464,0.6369073060015904,0.21478732560429242,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
9066,1.0,-1.0086557159152842,-0.7554940983485109,-1.0107630038447186,-1,-0.21645568853238387,1,-1,1,0.722986761709614,0.10085509893285893,0.9616608923843855,0.5635373197787297,0.335822366429259,-0.012718575220372421,-0.6194285714285714,0.7861320215873286,-0.021029919853031567,-0.1914754426286299,-0.0215035685714377,-0.3921924938884768,0.09961033627051744,-0.8258911486493489,0.058101853801303394,-0.6629546120204609,-0.2935387682741246,-0.20144951238501654,0.020349205815151674,0.8389705110568382,0.13284850973818366,0.21478732560429242,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
977,0.33333333333333304,-1.003024197794046,-0.8893523622799325,-1.005116593026605,-1,-1.08480049728403,1,1,1,0.5174518417033873,-0.07872932876515604,0.7324780060198297,0.989146849759647,0.31994194930202946,1.0974446263514164,0.029142857142857137,0.11827699131943503,-1.6160059810827412,-1.1820171720575852,-1.7378106645300742,-0.879759038719843,-1.7599324727883636,1.5925988864960943,0.7369313205320884,-0.6618342885421669,1.3142279676394264,0.7470344540450616,-1.8921628047527992,0.4669874501228671,-2.282219910711657,1.7571648828008315,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2474,-0.5555555555555557,-0.12566684259810823,-0.13884592907256257,-0.12543904898023248,1,-0.09471388093487086,1,1,1,-0.6598138317623286,0.3911851053900921,0.3485418890587866,-0.8407450538477452,-0.5451095605174195,-1.5687328427317155,0.8742857142857146,-0.9352512760659712,-0.4755728972922236,-0.15214287396682988,-0.36727612560473805,-0.2975237016760614,-0.33655571978640114,-0.6794754384684809,-0.4129456244028299,-0.30932785276127933,-0.2935387682741246,-0.20144951238501654,-0.35378404202850083,-0.27697867174507523,-0.17184914306026675,-1.3275902315922465,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
6337,-0.7777777777777779,0.03268761609984931,-0.05071385485901407,0.033334181260121304,-1,-0.13006367265630372,1,-1,1,-0.042358090804790915,0.19453123170171893,0.5047494430772868,-0.34347344087072484,0.2014106376831215,0.17181257356635923,-0.7965714285714285,0.504698245328097,-0.2973801756313478,-0.15678119105053495,-0.18962139790371857,-0.3256790423476902,-0.1598676289200869,-0.7576912228039585,0.13086555248387843,-0.20802689530993732,-0.2935387682741246,-0.20144951238501654,-0.1365563367406107,-0.27697867174507523,0.13572652303365906,0.21478732560429242,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
6225,-0.5555555555555557,1.817401787477233,0.5430973634155694,1.8227680650625893,1,-0.624753878516584,1,-1,-1,-0.4754672749827187,0.3768932906113649,0.4210041147561894,-0.07913892378440657,0.02619862277472884,0.031330795780331426,0.4811428571428573,-0.3728582146804801,-1.0403032896002462,-0.6967609084864077,-0.7360567266898038,-0.6624511577066952,-0.9607340218237597,0.05336290738428393,0.442411858994197,1.7303157482915301,-0.8294610135786417,-0.20144951238501654,-0.5685047269299097,0.4669874501228671,0.2706031577654614,0.21478732560429242,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
351,0.11111111111111094,-0.9491679320830512,-0.7079861615997466,-0.951117903306413,1,-0.16081793276261416,1,1,1,0.7056634357705012,-0.2059066568334652,0.542282473139766,0.8845883337227569,-0.17486726960266308,-0.08385235676880602,-0.5511428571428572,-0.41054358580239425,-0.43830754574580805,-0.20425725448601267,-0.34674007017100916,-0.3497303543235175,-0.2989329086929897,-0.6763098325135325,0.9131517407425025,-0.650384237610309,1.3142279676394264,-1.1499334788150948,-0.32479324620118244,0.4669874501228671,-0.13948593946659363,0.21478732560429242,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1668,-1.0,-0.7413289638735799,-0.5193749786964215,-0.7427293008792815,1,0.04745797325633603,1,1,-1,-0.11724687177367588,-0.7841135570389034,0.5149699171238902,-0.46942445991542825,0.6166127554239045,-0.4243420893688396,-0.2242857142857142,0.2801284618077724,-0.052143621051885004,0.03385686703619733,-0.02390159342011453,-0.17877748366789986,0.07119495183832351,-1.057329357898655,-0.5560382820546683,-0.5937020576465045,0.2423834770303924,-1.1499334788150948,-0.022462502320901655,-0.27697867174507523,0.011152885962773851,0.21478732560429242,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
698,0.11111111111111094,-0.5023901183731015,-0.6582707522250457,-0.5031585766721245,1,-0.8674817923542699,1,1,-1,-0.7036515358453197,0.1721159942143462,-0.3018312438966946,0.8463859149773114,-0.13574880187433203,-1.168121671333424,0.48971428571428577,0.4133766401157257,0.05165127541827715,-0.7479259797590897,-0.02822443780229418,-0.7886211051551661,0.16525767283304357,-0.1495132426445053,0.29471215546576013,-0.5040146134032394,-0.8294610135786417,2.644002386905218,0.1062566802784506,0.4669874501228671,0.386347241514127,0.21478732560429242,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1503,-0.3333333333333335,0.2789712806481632,-0.9765894888231695,0.28026914858430346,-1,-1.8611073359079318,1,-1,-1,-0.26856850515024644,0.6387369334435595,0.6986699696126353,-0.04485056717990188,0.9986512723895524,1.2578676734418173,-0.12485714285714278,0.8579629035733345,-2.241496268471051,-1.950080461481769,-2.2718817553719806,-1.0369395734356515,-3.2246103129766444,2.2672367273820666,0.5942889736783288,-0.027583385657735694,0.7783057223349095,-0.20144951238501654,-2.308208150413665,0.8389705110568382,-2.233770910544269,-1.3275902315922465,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
615,-1.0,-1.0695787021606677,-0.8550069959115086,-1.0718471019437992,-1,-0.6723948746650906,1,1,-1,0.29401209911749016,0.517231323663464,-0.5420307164519271,-0.6737431044665236,0.862563199051271,-1.5934362061983263,0.8980000000000001,-0.8292471222364738,0.22621996226754285,-0.5523592934939185,0.17188777775844535,-0.6892437960992884,0.31898578887668144,-0.20975914372276602,-0.0286745385026137,-0.6741430518453191,-0.2935387682741246,0.7470344540450616,0.31568984831932445,-0.27697867174507523,0.6297045880429604,0.21478732560429242,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5726,-0.3333333333333335,-1.0620513630758242,-0.5156466255995726,-1.0642998566597577,1,1.7869973567074273,-1,1,1,0.6307216252652177,0.18675750665556623,-0.7366207772934856,-0.40679418441738446,0.517729971400958,1.6191915680016429,-0.47171428571428575,-0.5749147651364749,1.4758406794829222,1.7734763646310816,1.6908983769034907,1.988681950125915,1.2938890271157735,1.435132547193289,0.6247442694455083,-0.672852996656961,-0.2935387682741246,0.7470344540450616,1.7400108258129623,0.8389705110568382,1.9433650345579812,-1.3275902315922465,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5066,0.5555555555555554,1.872382358392232,0.5869133256349668,1.8778940338850705,1,-0.6105034753665707,1,1,1,0.7684462442748978,-0.2695122473363101,-0.17615415867365236,-0.35546252215223706,-0.36899824111190416,-1.122584145907021,0.4460000000000002,-0.74996369474327,-0.4922733546380507,-0.6039064071477859,-0.5235268964365333,-0.6542443976526044,-0.3535376617838043,-0.25833445569455743,0.8840736429489444,1.8132650816426223,-0.2935387682741246,-0.20144951238501654,-0.5067602213057363,-1.3929278545469888,-0.4488625707913664,-1.3275902315922465,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
5157,1.0,-0.44096688123651606,0.4937099850489097,-0.4415729046555964,1,2.2244039197647196,-1,1,1,0.810096503484786,0.8256606971696887,-0.6302140263507479,-0.8564443751049063,0.5832365531544206,1.117385895655789,0.010000000000000009,-0.570166754565377,0.48004732856399424,2.0083436924667954,0.9066066566796811,2.7415505687000703,0.53349822714995,1.0105004280874963,0.9398362923458177,-0.47672072059088483,-0.2935387682741246,-0.20144951238501654,0.8376326067448399,0.4669874501228671,1.0158574889641978,0.21478732560429242,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1576,0.11111111111111094,1.147892467732627,-0.47688175546864264,1.151488214492496,-1,-1.3597668521030544,1,1,1,0.41899195087908314,0.6822934973595332,-0.21940657101493877,-0.47293537743685765,-0.9520893784939514,0.3253901102985423,0.7702857142857145,0.4485809720806777,-0.9102951487857391,-1.3179591479688568,-1.1123329557037003,-0.9655242711255502,-0.8066688899859004,0.8666939766191034,0.985733179084638,0.8316536390326449,0.2423834770303924,-1.1499334788150948,-1.1390043502950569,0.8389705110568382,-1.325086936072928,0.21478732560429242,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2536,-0.5555555555555557,1.6696557609788478,0.9442006054212557,1.67463132123355,1,-0.21054471384614634,1,-1,-1,-0.6827176407829552,-0.9225751095494747,-0.9527817351752108,0.4992479768583269,0.3249445066068477,-0.38505481253037427,-0.262,0.4386742758464257,-0.15480529876446067,-0.2059620771950952,-0.17865381744864983,-0.3877454652216036,-0.02395457402570084,-0.8049665384758141,-0.39385249497384056,1.514291639220138,0.7783057223349095,-0.20144951238501654,-0.17968987976299486,0.0950043891888959,-0.19359453092440182,0.21478732560429242,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
666,-0.5555555555555557,1.5273856166687112,0.29599665248846935,1.5319849413579074,1,-0.7233649294892011,1,1,1,0.09389100850845611,-0.4523937186875896,0.10101972094611944,0.230337526527858,0.3767359924211746,-0.39547189351027046,-0.252,0.5192792480119521,0.3344685124156884,-0.5808711838472117,0.2596151984190714,-0.7168114598613802,0.4117043099788942,-0.09393331014821041,-0.5265943075128241,1.3157525586562642,0.7783057223349095,-0.20144951238501654,0.41880263424821407,1.5829366329247805,0.7448266041789373,0.21478732560429242,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5166,-0.5555555555555557,-0.9039385249083882,-0.6113818766255664,-0.9057688860572378,-1,0.18383350078641886,1,-1,1,0.05024061904605692,0.609737596696478,0.18771448489719478,0.9183646290497671,0.6873374370288157,-0.3493391063135875,0.27514285714285736,0.2713652045672841,0.24020700675622034,0.19556739453847302,0.2907086462597242,-0.05658019265679981,0.33107432550234067,-0.7890996292922218,-0.5846287656941918,-0.6397387612003427,-1.3653832588831587,-0.20144951238501654,0.33295606766954006,-0.27697867174507523,0.4718199235062612,0.21478732560429242,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7501,0.5555555555555554,-0.08248959962569806,0.7552604172255261,-0.08214762292270665,1,1.6472555394880832,-1,1,-1,-0.015604256630139424,0.13168704923193775,0.9324770522220251,-0.2085308192033707,-0.9281625882968839,1.8361644832686228,-0.6799999999999999,0.3541162107065887,0.733265083247034,1.54274863110382,1.0316950808758691,1.7657627018505366,0.7381061360419552,0.6987033392473901,-0.15507554686215252,-0.2828493580471043,0.7783057223349095,-1.1499334788150948,1.0366268200472983,1.5829366329247805,1.2683823162025976,-1.3275902315922465,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
9696,-0.11111111111111116,-0.0015034635513982385,-0.1459204326704177,-0.0009473170446579007,1,-0.26784693344809524,1,1,1,0.6789629511777324,0.5484338038941303,0.7947670393049475,-0.18881422096890632,-0.964133730322198,0.22479087112125984,-0.8474285714285714,-0.8481904428258475,-0.2654417458727866,-0.2721183221545046,-0.29028057333710966,-0.43021304857227516,-0.1290212594669318,-0.6672902431473349,-0.37129626604632193,-0.23087452035488418,0.7783057223349095,-0.20144951238501654,-0.30006636552547256,0.4669874501228671,-0.32852419822636664,-1.3275902315922465,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8559,0.7777777777777777,-0.49192382421459036,-0.24744217696023596,-0.49266460435998766,1,0.30781901035972586,-1,1,1,0.692986240125488,0.1520317344072366,0.6467846459602145,-0.9937064978873471,-0.3649483139047429,0.16794337205954096,0.9214285714285717,-0.5877925748223507,1.652806651610814,0.5109168255553072,1.3794342246572744,0.061561948005523344,1.4181460358265174,0.3726671430621245,0.5670931732603928,-0.4994863532260947,-0.2935387682741246,-0.20144951238501654,1.4137946395390684,0.0950043891888959,1.0906162236619135,0.21478732560429242,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8207,-1.0,-0.3920185346862977,-0.5067596912587902,-0.39249511277592924,-1,-0.5849359538319748,1,1,1,-0.3234918286882177,0.41595112461611383,0.03608199038967652,0.2639358048492839,-0.8786608457245622,-1.3642604246406114,0.6779999999999999,0.46717277585328754,-0.36478854895273244,-0.5629217134115476,-0.42754433385196183,-0.6392979133358017,-0.22576890980520498,-0.3451533321992157,0.8955575110858611,-0.4537290554655267,-0.2935387682741246,1.6955184204751397,-0.41621493716258645,-1.3929278545469888,-0.41499496967333316,0.21478732560429242,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4223,0.7777777777777777,-0.9254040992879987,-0.9544564263587366,-0.9272912264761354,-1,-1.5634625653289072,1,1,1,0.14074431515983754,0.9270845556567369,0.04048068602410382,-0.21929945254856187,0.19774808424719348,1.2593558278675163,-0.1262857142857141,0.016553770837634874,-2.196796028751302,-1.6842363687267972,-2.0059489761488205,-1.0077753931376563,-3.052420869306267,1.6460245757900624,0.6201562249158394,-0.6449082164612658,1.3142279676394264,-0.20144951238501654,-1.9339150961156142,0.4669874501228671,-1.3571722369182462,0.21478732560429242,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8811,-1.0,-0.16439119174689495,-0.28338293237241946,-0.16426580476223618,1,-0.34841552758103245,1,-1,1,-0.031036589827036387,-0.3916608168762201,0.9980839480250878,0.05406675838754804,0.3302197514461849,-1.6383784698544497,0.9411428571428573,0.8126601947982739,0.10571474049328558,-0.28782388359085304,0.09518377567466292,-0.48749888955181675,0.2134471115522291,-0.6073879561024126,-0.4240855329133606,-0.3323470151458425,0.7783057223349095,-0.20144951238501654,0.18068349275961704,0.0950043891888959,0.3900757073979671,-1.3275902315922465,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2845,-0.3333333333333335,-0.05812748597096825,-0.13172231395221093,-0.05772108282731517,-1,-0.1710601106920462,1,1,-1,-0.9539440326640901,0.4909353809148045,0.3766530350188124,-0.6127642577466311,-0.46091115649235026,-1.4699193888652722,0.7794285714285714,-0.2643637612448344,-0.446884471637457,-0.2144383078849335,-0.3338980383995779,-0.35764857031350417,-0.3075593897706883,-0.6669621351157646,-0.8023092859607261,-0.26753127479418415,0.5103445996826509,2.644002386905218,-0.29553315642300926,0.8389705110568382,-0.04437703145452915,3.2995424399973703,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
8756,-0.7777777777777779,-0.5359456683517765,-0.15559285191161265,-0.5368028650100388,1,0.6963141450670975,-1,1,-1,-0.30373537496028324,-0.35099752386957417,-0.8559579846695398,0.8045973315522239,0.038079686272118884,-0.9347790573837506,0.8371428571428572,0.4921822771744526,-0.00430419053733324,0.6061073636560395,0.1994112816304887,0.47520901053802345,0.1148071191086695,-0.6108317100399394,0.05627991352767192,-0.5181931366262326,-1.9013055041876756,0.7470344540450616,0.20156284176911393,-0.27697867174507523,0.4017718172407401,0.21478732560429242,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
6735,0.5555555555555554,1.6892953252241518,1.375592400678673,1.6943228233853058,-1,0.1545314833106832,1,1,1,0.4487701988743533,0.9037367190546253,0.03634323102556225,0.030755734364866782,0.3951211719365504,-0.6481605149940367,0.5620000000000003,-0.8719735315389462,0.8699665836651103,0.26247912998706874,0.5843433741174027,-0.08352072626188796,0.8450761197603204,-0.71668610032886,0.3643406771137778,1.542429287628037,-2.437227749492193,-0.20144951238501654,0.49947172727493183,-1.76491091548096,-0.08687146246728861,0.21478732560429242,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
9481,-0.5555555555555557,-0.7980476716723924,-0.6726849771116422,-0.7995980023015934,-1,-0.4318760277688436,1,-1,1,-0.49876897054978764,-0.645398670613373,-0.4755921713667949,0.5829695920571458,-0.9317790839699427,-0.42493735113911935,-0.22371428571428575,0.3772944743426758,-0.22882567871669857,-0.409632009215402,-0.28099876511718797,-0.5438525002977183,-0.09394650848054054,-0.5696923448446873,0.2601834204454041,-0.6111395215023034,0.7783057223349095,-0.20144951238501654,-0.2695199242083637,1.5829366329247805,-0.2700914613804857,3.2995424399973703,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3254,-0.5555555555555557,1.581534318603822,0.9854783211495785,1.5862768399365692,-1,-0.12284031920091623,1,-1,-1,-0.20769127546099453,0.9595201945949177,0.8525896046127921,-0.9919311538811718,-0.757936228894112,-0.8925154716938862,0.2251428571428571,0.8045991780336215,-0.07787768047299465,-0.11826987125849982,-0.13516253040274775,-0.3199701482603273,0.0475469866720431,-0.8728377793121057,0.05583785295647914,1.3902213226969578,-0.2935387682741246,0.7470344540450616,-0.16544861655797533,0.8389705110568382,-0.29773602855469494,0.21478732560429242,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
6982,0.7777777777777777,0.5720389931293071,0.000830109792940245,0.5741118841672015,1,-0.5459393254527923,1,-1,1,0.5902315149322075,0.7809523572237085,-0.6854476618376055,0.2871762817098875,-0.00839049647661505,-0.37939982571271635,-0.26742857142857135,-0.5849137277271502,-0.33645357947687793,-0.5247920988105363,-0.4085532031189398,-0.6159513075764346,-0.1979332371533928,-0.2429379315099378,-0.9882919322725227,0.22344887751689532,0.7783057223349095,-0.20144951238501654,-0.40722236691646463,0.4669874501228671,-0.4446459829987888,0.21478732560429242,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
8201,-0.3333333333333335,-0.6369620722263243,-0.3424860001203368,-0.6380864087566378,1,0.3917610610925022,-1,1,-1,0.2782234692847845,-0.08342098621244176,-0.318928968777098,-0.4141143543660313,0.8099037887655143,-0.7154250950356518,0.05514285714285716,-0.07861856815003021,-0.2852597323177433,0.29956738205705075,-0.1827399755099715,0.1453579281946356,-0.14813355307795048,-0.8276829706777747,-0.26806438305503943,-0.5577536252277561,-0.2935387682741246,-0.20144951238501654,-0.24193933056765565,-1.0209447936130176,-0.27965083296704013,0.21478732560429242,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
7654,-0.7777777777777779,-0.07496360240658473,0.006462450580536003,-0.07460172236812292,-1,0.12759578923123735,1,-1,1,0.5782606876741503,0.2308557975860317,-0.5747638360979221,0.4227302148072578,-0.6507474161508823,-1.1833008464755583,0.5042857142857144,-0.5039210554719897,-0.1423688864059154,0.0904227286824161,-0.1306550662812445,-0.10795496904645042,-0.012311434409904913,-0.9754120395100038,-0.9407155043001464,-0.27814637060007474,-0.2935387682741246,-0.20144951238501654,-0.17484671091529266,-1.76491091548096,-0.27242972539265875,0.21478732560429242,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
7834,-0.3333333333333335,-0.26607758586770924,0.6184455282152673,-0.26622111093442197,-1,1.8918795794924397,-1,1,-1,0.6228155176729253,-0.901829576229568,0.658682947916934,0.6046504515328055,0.9505187626610203,1.5236520538717384,-0.3799999999999999,-0.5348209251249385,0.7750082644301287,1.704713779048619,0.7629314446642133,2.161593103313734,0.45427898699776437,0.6534321448949689,-0.6094436322089385,-0.3895131367960341,0.2423834770303924,0.7470344540450616,0.7112658064814636,0.0950043891888959,0.8982401289266513,-1.3275902315922465,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
4523,0.33333333333333304,0.43977636082631877,0.04629688973335479,0.44149948102251574,1,-0.3817076822183883,1,1,1,-0.8673990351486782,-0.6872393609005114,0.8812912733214446,-0.5244350462560519,0.006080951257969813,0.30872278073070847,-0.35657142857142854,0.071547160924196,-0.72663777398476,-0.4389992935740081,-0.5320910176951809,-0.5103427806786617,-0.6004353161595644,-0.34052186420187036,0.9516949779940751,0.1052711210065116,-2.437227749492193,-0.20144951238501654,-0.43986132281504486,-1.0209447936130176,0.06113554056835407,0.21478732560429242,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2413,1.0,1.832346827122534,-0.7261077565982902,1.8377526278498728,1,-1.6883480239358708,1,-1,1,-0.24365683677867234,0.21923733264886747,-0.6525543809312075,0.8347623511346745,-0.9172861264894625,1.7022305849556723,-0.5514285714285714,-0.34135894114192744,-0.9089433425090687,-1.603992816913168,-1.1408892424934363,-1.0247217850411856,-0.8051043269310377,1.063168536837462,0.16665192190077072,1.7527259182006367,1.3142279676394264,-1.1499334788150948,-1.1197445554701686,0.4669874501228671,-1.2053451644370738,0.21478732560429242,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3581,-0.7777777777777779,1.1282948339737815,1.0326665928606689,1.1318387543980735,1,0.2481748082298442,-1,-1,1,-0.9167589400302802,-0.6748883738497881,-0.12223688233243579,0.8057989336845457,0.7667948967805231,0.2298505961686378,-0.2808571428571427,-0.5660885112632762,-0.28586572542734784,0.17439825050981148,-0.18595502113947077,0.0038910224797810773,-0.14871941018499302,0.16206525095456595,0.7760259029049881,0.8084507229185494,-2.437227749492193,1.6955184204751397,-0.21675605281678867,-1.3929278545469888,-0.18006550437944477,0.21478732560429242,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1290,1.0,-0.9638260313818982,-0.9859421141309832,-0.965814766105904,-1,-1.7153031420912186,1,-1,-1,0.7666095892549962,-0.8059739088152119,-0.09115890173310426,-0.6506671460785443,0.26477644462328764,0.3149730293186464,0.7802857142857142,0.5665778224122675,-2.055992523399834,-1.795839643960599,-2.1257879564603153,-1.0274860218688775,-2.6335766814345156,2.0959219393347595,0.439720064391494,-0.65363259915379,0.2423834770303924,-0.20144951238501654,-2.188299615748637,0.0950043891888959,-2.239598562504821,4.8419199971939095,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
5229,0.11111111111111094,-1.0429594453482707,-0.8313427988574326,-1.045157450075546,-1,-0.5937077606625579,1,1,-1,-0.8030747275710582,-0.06509140398614488,-0.056330840227780676,-0.44264076101334593,0.5647829621185632,-1.0071033624727437,0.3351428571428574,0.5716516716950049,-0.8631497878940685,-0.643713270454549,-0.6436692162579934,-0.6444579733050831,-0.7525302203418492,-0.10693634633930658,-0.6486066384745419,-0.6694642247890659,-0.8294610135786417,-0.20144951238501654,-0.5129796385673916,-1.76491091548096,0.12856609160626778,0.21478732560429242,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4321,-1.0,-0.0873670855176137,-0.4137905919178855,-0.0870380074238993,-1,-0.7028888924190007,1,1,1,-0.9379332612612906,0.050840027494314155,-0.412407210220881,-0.9315575764251278,-0.525421664467286,-0.007361219287854204,-0.6245714285714286,0.17250475534165766,0.17112852352949348,-0.5870095132245098,0.11923463721680114,-0.7058730924616194,0.27104992137801953,-0.21468146915168657,-0.8417530615920465,-0.2858833959230701,1.3142279676394264,-0.20144951238501654,0.2612591211848004,0.4669874501228671,0.5778317794291709,0.21478732560429242,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3847,0.11111111111111094,-1.0893403205182648,-0.8029760841268693,-1.0916609805372357,-1,-0.18864897852951032,1,-1,-1,-0.9508410556783098,0.24627482936195633,0.7764134760508763,-0.337509487920864,0.7307450971590621,-0.09784100837038048,0.03371428571428581,-0.11303441169334072,-0.014003335783200338,-0.1662212179360279,0.0026202477610164847,-0.3711396457825398,0.1060012252882221,-0.8196491209187459,-0.4037532169256173,-0.6774059657650741,-1.3653832588831587,0.7470344540450616,0.05248003277129403,-1.3929278545469888,0.20247888815514437,0.21478732560429242,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
3408,-0.7777777777777779,-0.7401627032515313,-0.4776599244286962,-0.7415599558864086,1,0.2078129346414754,-1,-1,1,0.010669147443948868,0.8269223997266086,-0.1208703428844431,-0.5594200299249674,0.2388948406904483,0.23967241537825426,-0.29028571428571426,0.7627862390531179,-0.2872356656235437,0.13903732247828018,-0.02878008699593977,-0.034254384597930336,-0.15004414559922627,-0.5630079278888822,0.6867377861249835,-0.593327996764792,-2.437227749492193,0.7470344540450616,0.06575380226045324,-2.136893976414931,0.5945061414557359,0.21478732560429242,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
2212,0.5555555555555554,-0.4140040139014159,-0.5139041870353603,-0.4145387334085048,-1,-0.5748588398619152,1,1,1,0.20710834861718053,0.6528027819156894,0.6150321970580064,0.35235875795285443,-0.8632133542136339,-1.6032580254079427,0.9074285714285715,0.9797877493726024,-0.5261362053951104,-0.5778262659101884,-0.5723606409285595,-0.6333285362941539,-0.3882071785200175,-0.21136271078139005,-0.2543645869529275,-0.46419209523567245,0.2423834770303924,-1.1499334788150948,-0.5803717806842473,-1.0209447936130176,-0.6008701494182783,0.21478732560429242,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
