,Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Number_of_valued_Kneset_members,Most_Important_Issue_Military,Most_Important_Issue_Healthcare,Most_Important_Issue_Other,Most_Important_Issue_Social,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Education,Most_Important_Issue_Foreign_Affairs
5296,0.5042993533077358,-0.25781730353678634,0.14030732762651776,0.3319892473093631,-0.37579293963577864,0.24800000000000022,-0.8086624851780588,-0.306002109836633,0,0,1,0,0,0,0,0
8736,0.5556868877788491,0.3972047255297617,-0.33556237321906757,1.1614608444763446,0.09556110707490442,0.37342857142857167,-0.8428589011718193,-0.306002109836633,0,1,0,0,0,0,0,0
7661,0.07594153119861692,0.07549193237904951,0.12043452852170088,-0.4118476039415566,-1.5809012038397094,0.8168571428571432,-1.0977239393923381,1.9364560996531974,0,0,0,0,0,0,1,0
9356,2.303098941444787,2.5401290884353416,2.0027572789179766,-0.7375253589898592,1.817618844673255,-0.6845714285714286,2.2669817295131804,0.8152269949082822,0,0,0,0,1,0,0,0
5971,-0.7415383212607619,-0.4957852188494329,-0.41325552269877047,1.014385582515396,0.5379273328475825,-0.04514285714285715,-0.03742923951405086,-0.306002109836633,0,0,0,0,0,1,0,0
1541,-1.079349671141311,-1.2389486824984546,-1.313462501098178,-0.4692949910302,0.5732562396157763,0.4928571428571429,1.0189060226914404,0.4414839599933105,0,0,0,0,0,1,0,0
9781,-0.1507681777360518,-0.2737787060019722,0.007645226368211142,0.00455224287659695,-1.3505084186761918,0.5988571428571432,-0.7215192821625986,-0.306002109836633,0,1,0,0,0,0,0,0
890,0.3595777975849502,-0.1702706123561315,-0.06820650563942406,0.9259675640590255,-0.9108598011164515,0.7542857142857144,-0.9452399240487712,-0.6797451447516047,0,0,0,0,0,0,0,1
8879,-0.4339968103667102,-0.37948732461405826,-0.4171113198376319,-1.0735721583926345,-1.2294238749664006,0.48428571428571443,-0.3342610324842783,-2.174717284411492,0,0,0,0,0,1,0,0
6386,-0.28938529923792633,-0.18862402745665488,0.38660597709808786,-0.7712105371838207,-1.7303696555512966,0.9582857142857146,-0.5738708478490285,0.8152269949082822,0,0,0,0,0,0,1,0
8937,1.8744844240754548,2.0746060368921433,1.0910138315776736,0.4140940981800425,1.8804257900389327,-0.744,1.2734810560611007,-0.6797451447516047,0,0,0,1,0,0,0,0
5289,0.2644952769589046,-0.1552277309713405,-0.2790265927751829,-1.223889929667003,-0.4238040180643491,-0.278,-0.8738570910031968,-1.0534881796665765,0,1,0,0,0,0,0,0
1395,-1.4097079116370734,-2.085157847905474,-0.8686414515804005,-0.1783166084361293,0.41019974683949895,0.6471428571428572,1.5437009556042223,1.5627130647382257,0,0,0,0,1,0,0,0
5797,2.3113047962117306,1.4509749682888389,1.8440796415382428,0.8703924636660497,1.4905999897163877,-0.375142857142857,1.6978980104872,1.5627130647382257,0,0,0,0,0,0,1,0
9511,2.2820727435046995,1.4294578319934486,1.5359515881748602,-1.0588543060582827,0.7082307808583617,0.3651428571428572,1.4888689704787472,0.06774092507833876,0,0,0,0,0,1,0,0
5192,0.03501126505480928,-0.3075910434565036,0.20701613280234318,0.7522619320007576,0.18705391691048248,-0.8560000000000001,-0.7717123675135183,0.06774092507833876,0,0,0,1,0,0,0,0
4026,0.4139650149945564,-0.3676499901382323,0.09768214490969147,-0.40406095157929395,-0.5252613913473662,-0.18199999999999994,-0.7624836910752071,-0.306002109836633,0,1,0,0,0,0,0,0
9958,2.0532816239056007,2.434829319116432,1.9115646492663574,-0.9449365320375601,1.9079038286364163,-0.77,2.0065166359603057,-0.306002109836633,0,0,0,0,0,1,0,0
8630,2.1551146207468603,2.1120049126841205,1.820996088193575,1.3528255930613897,0.8670598830811793,0.21485714285714286,1.8492006771475922,1.5627130647382257,0,0,0,0,0,0,1,0
2925,0.4198595982647461,-0.058897697914483495,-0.05222805855494476,-0.7641979729921138,-0.529488781900825,0.3934285714285717,-1.0133217123195375,-1.0534881796665765,0,0,0,0,0,0,0,1
7750,2.2899141699301384,1.1370566666087467,1.0241645566235085,-0.48463927475010704,0.2924367242788541,0.7585714285714289,1.1521462431094107,1.188970029823254,0,1,0,0,0,0,0,0
2226,-0.06273486938920672,0.11524227826963668,0.026032440530381114,-1.0315288776217046,0.256201948106348,-0.9214285714285714,-1.0070535936032248,0.4414839599933105,0,1,0,0,0,0,0,0
4789,0.6974308196907506,-0.5232585803138405,0.3501871532992897,-1.0395110000931778,1.3695154460065972,-0.8320000000000001,-0.44560425451885416,0.8152269949082822,0,0,0,1,0,0,0,0
7406,0.6213743977905513,0.3112257652519749,0.325883137046323,-0.9639241575286487,-0.5796135556061252,0.44085714285714284,-0.8522324543283226,-1.4272312145815482,0,0,1,0,0,0,0,0
6100,-0.36121431428578404,-0.36239257257473806,0.39550903043068697,0.21191141878906739,-0.3298955564839376,-0.36685714285714277,-0.4282012007388026,-2.174717284411492,0,0,0,0,0,1,0,0
4940,0.4777214729468481,-0.11598108360027372,0.6298510276076408,-0.9279084597911059,-0.26588078524584335,0.14400000000000013,-0.6164101407520785,-0.306002109836633,0,0,1,0,0,0,0,0
8472,-0.03274689654712132,0.023701511574157678,-0.07277744432287292,0.793781920589772,-0.5491159523275992,-0.15942857142857148,-0.9830368972766775,0.4414839599933105,0,0,0,0,0,1,0,0
7106,0.5645706799739288,0.5547261220263331,1.8881545200537044,-0.049282451373272286,0.5110532071863074,0.551714285714286,0.5885594470656546,0.8152269949082822,0,0,0,0,0,0,1,0
3797,-0.15326625862685636,-0.16241764077615956,-0.005780912930800029,1.564092534637456,-0.6119228976932763,-0.09999999999999987,-0.7913345897653772,1.5627130647382257,0,0,0,0,1,0,0,0
8126,2.2471384471268205,1.629586149282207,-1.3773708527503448,1.7573511931237877,0.08408676128694435,0.38428571428571434,1.4817781444299565,0.06774092507833876,0,0,0,0,0,1,0,0
3845,-0.48739921751320364,-0.7608777643200024,0.1693187803977416,-0.8555843762361851,-1.655182494993347,0.8871428571428575,-0.14462135718415353,-0.6797451447516047,0,0,0,0,1,0,0,0
9450,0.1929090487664059,-0.4213629484461533,-0.26285649235532327,0.49794747518700555,-0.4576231424920212,-0.246,-0.674699390362047,-0.306002109836633,0,0,0,0,0,0,1,0
7877,2.2936333294409055,1.969775154844745,2.1521657401771996,-0.20606017529802342,1.0917154953507173,0.0022857142857144463,-1.288744973426403,0.8152269949082822,0,1,0,0,0,0,0,0
962,-0.8274859646001782,-1.4061984409763506,-1.950972464534871,-0.6696878097164648,1.7952740660335436,-0.6634285714285715,1.4006604169006256,-0.306002109836633,0,1,0,0,0,0,0,0
2718,-0.011321856881439303,-1.5863696545103725,-1.561435568202269,-0.8006327239421279,1.0726922378601516,0.020285714285714462,0.9888178665838113,1.5627130647382257,0,0,0,0,1,0,0,0
936,-0.23860278859876843,-0.249081104585502,0.2522917455138655,-0.9206445695250668,-1.6890016194210196,0.9191428571428575,-0.6349721080949814,1.5627130647382257,0,0,0,0,1,0,0,0
9923,1.7992751158565097,1.6063453927768117,1.744204543521215,-0.5055207212750101,1.2798343749796446,-0.1757142857142857,1.339816197871507,0.4414839599933105,0,0,0,0,1,0,0,0
1254,-1.4372234201120382,-0.2786761336176459,-1.505333590426944,-1.223889929667003,0.9706309516409264,0.11685714285714299,1.0469790127239629,0.4414839599933105,0,0,0,0,0,1,0,0
3834,-0.6321704299886967,0.5709159341587643,-0.5819907552841596,-0.4306403185433452,-0.5352259547948052,0.398857142857143,-0.20283014815336228,-1.0534881796665765,1,0,0,0,0,0,0,0
3592,0.1825340029462808,-0.14851064151450544,-0.12265222265067523,-0.7063230508791267,-0.4174629322341606,-0.28400000000000003,-0.957856735705222,-1.0534881796665765,0,1,0,0,0,0,0,0
2194,-0.031967682023697104,0.007334054521327105,0.1880865836936379,-0.7980729155843641,-1.4000292794452833,0.6457142857142859,-0.9534743615345247,0.06774092507833876,0,0,0,0,1,0,0,0
1041,-0.3697362392464698,-0.21971984510089876,-0.3041770749304225,-0.6427089720782281,-0.8649624179646104,0.13942857142857146,-0.510006426649809,0.4414839599933105,0,0,0,1,0,0,0,0
2364,-0.4121317727253636,-0.7513476823928414,0.2784662381953969,-0.6210279047015267,-0.9863489181425058,0.25428571428571445,-0.18100181028586004,-0.6797451447516047,0,1,0,0,0,0,0,0
8944,0.10696808407422813,-0.9144120624382324,-0.6188436701827793,0.11369519143892995,-0.30845664724853794,0.18428571428571416,-0.09757474701827311,-1.4272312145815482,0,0,1,0,0,0,0,0
1576,-1.2641814027109972,-0.7761455852306051,-1.1584331729811521,0.8177796536906877,0.2800565090865811,0.7702857142857145,0.8436860702419603,0.8152269949082822,0,1,0,0,0,0,0,0
2399,-0.06428027652807956,-0.23264648623488068,-0.10569846729329326,-0.9059723702888203,-1.2958542979493284,0.5471428571428572,-0.7920561463570958,0.8152269949082822,0,0,0,0,1,0,0,0
3429,-0.605676081739554,0.2567918780212038,0.5484246767518949,0.30968993537701495,-0.5119753067507805,-0.19457142857142862,-0.3131309889887068,1.5627130647382257,0,0,0,0,1,0,0,0
3141,-0.1833511897256035,-0.026084198554747914,-0.76531717500539,1.3801696175439395,-0.21122666451898,0.0922857142857143,-0.39840109893288556,-1.0534881796665765,0,0,1,0,0,0,0,0
6498,-0.1846850356672231,0.4983718171470865,0.9000647311638478,-1.0479564543456814,-0.6514791950149289,0.5088571428571429,-0.32854719729837656,-1.4272312145815482,0,0,1,0,0,0,0,0
3133,1.0831953878989966,0.968781691298946,0.0013926601921044903,-0.29176148136764074,0.311761938237524,-0.974,-0.2518715012099068,-1.4272312145815482,0,0,0,0,0,1,0,0
456,0.4036077518321362,-0.09665129945105827,0.240045810319954,-1.0438983112503595,-0.855903723921484,0.7022857142857144,-0.939742079574168,-0.6797451447516047,0,0,0,0,0,0,0,1
7314,0.08676881990345704,-0.12608793384440667,-0.1142414759199878,0.011172177116186496,0.30783650415216923,-0.9702857142857143,-0.9491626103305398,0.8152269949082822,0,0,0,0,1,0,0,0
4633,0.15862868451752815,0.18907849426879747,-0.12061819060631697,0.10105947998580696,-0.39602402299876094,-0.30428571428571427,-1.1697738736673564,-0.6797451447516047,0,0,0,0,1,0,0,0
4980,-0.7289689964106861,0.9745492157130105,-0.551644885619743,-0.1745752951838102,0.3775884482842436,-0.46485714285714286,0.004793385042837958,0.06774092507833876,0,0,1,0,0,0,0,0
7095,-0.4079502352933468,-0.18400552222995314,0.4528404695899729,1.2555374693458574,-1.0129210873356769,0.850857142857143,-0.4515340011949181,-1.0534881796665765,1,0,0,0,0,0,0,0
7826,0.06271000606903562,2.1285875828054137,-0.798225019734814,1.9030099057164718,-0.1894857988154766,0.6431428571428572,0.5796588523828212,-0.6797451447516047,0,0,0,0,0,1,0,0
6051,1.606936303713717,1.5919280404358827,1.756064425401902,-0.4039079985784301,1.602625839383053,-0.4811428571428571,1.2251416118023524,0.8152269949082822,0,0,0,1,0,0,0,0
854,-1.4268598262997676,-0.39766618719420377,-1.1104828067999872,-0.778124075189916,-0.3945142406582399,-0.12657142857142856,0.826806330205677,0.06774092507833876,0,0,0,1,0,0,0,0
3890,0.07311932732736239,-0.09930892871951652,-0.5432928045885584,0.7627587274330361,0.67592143877121,-0.7471428571428571,-0.669923496610131,-1.0534881796665765,0,0,1,0,0,0,0,0
3035,-0.3857705686080861,0.002246612440576563,-0.2593219737455934,-0.9987493838110113,0.1930930462725667,-0.8617142857142857,-0.5958456506415,0.06774092507833876,0,1,0,0,0,0,0,0
8248,1.5974176117275274,0.516116479817838,0.779674173584801,0.9634519085904163,1.3459628414944684,-0.2382857142857142,0.2743139002606689,1.5627130647382257,0,0,0,0,0,0,1,0
2531,-0.431137619922955,-0.3204101947984101,-0.41353484820774256,1.527283474661213,-0.1598940649412631,-0.5277142857142856,-0.3673501885741473,-0.6797451447516047,0,0,0,0,0,0,1,0
8049,-0.3059127909937129,0.1982521073964007,0.8353368955966128,-0.4677983428931784,-1.1318919357687385,0.9634285714285715,-0.34590073820898526,0.06774092507833876,0,0,1,0,0,0,0,0
5397,1.875297808761621,0.25385684207139886,0.32180793076240133,-0.847828026376905,2.0301961982186243,-0.8857142857142857,0.3780519890293132,1.9364560996531974,0,0,0,0,0,0,1,0
4497,-1.7188115168861515,-2.0671307801745407,-2.1046781483336185,0.1980718963680977,1.3985032669446016,-0.28800000000000003,2.3080847204148585,-0.6797451447516047,0,0,0,0,0,1,0,0
9415,-0.7927614693057332,0.39629242082563504,0.5864774442879536,-1.0281657283192567,1.521701505931122,-0.976,-0.11512740816459349,1.5627130647382257,0,0,0,0,0,0,1,0
6750,2.159904567127842,2.2760508723944874,1.4409185381226888,0.9807646436811485,1.3106339347262748,-0.20485714285714285,1.738145183630414,1.9364560996531974,0,0,0,0,0,0,1,0
5126,-0.617907582821018,-0.5834763909183148,-0.326683853119256,-0.9887915437179833,0.585636454808049,-0.0902857142857143,-0.11858201888865612,1.188970029823254,0,0,0,0,0,0,1,0
3388,0.23679373149796099,0.29560495423323296,0.4608752802718945,1.0577511868764944,-0.5038224821119666,0.3691428571428572,-0.9076899597972423,-1.0534881796665765,0,0,1,0,0,0,0,0
335,-0.07878547998405487,-0.1285696374532137,-0.12118448141254631,1.328706886266471,-1.3643984162089855,0.6120000000000001,-0.8477374296869576,0.06774092507833876,0,0,0,0,1,0,0,0
4589,-0.2681822800223541,-0.2869135131242674,0.2584481448672176,0.4471635522614107,-0.2610494817561761,-0.43199999999999994,-0.589161692668293,0.4414839599933105,0,0,0,0,0,0,1,0
5315,0.7457514446815613,-0.5966933947221987,-0.2975743114177834,0.06463269829503537,0.35675345198505237,-0.44514285714285706,-0.3668808335097649,-1.4272312145815482,0,0,1,0,0,0,0,0
1318,0.3152400329703368,0.2486285541785191,0.5137888070264856,-0.300032289082339,-1.1089432441928178,0.9417142857142857,-1.288744973426403,-1.0534881796665765,0,0,1,0,0,0,0,0
9594,-0.7100968779482446,0.2737688555620139,-0.49759644473089687,-1.223889929667003,1.3236180628547558,-0.7885714285714285,-0.2167907335651333,0.8152269949082822,0,0,0,0,1,0,0,0
1392,-1.663589004285093,-2.1232366479954554,-1.9433661930844668,-0.7701767592868903,1.822752104631027,-0.6894285714285715,2.2117539490190454,0.06774092507833876,0,0,0,1,0,0,0,0
3316,0.045037876500582906,-0.05000032598008413,-0.14532901311110905,-0.6253555960993148,-0.8145356877912062,0.09171428571428586,-0.968938738266898,0.4414839599933105,0,0,0,0,1,0,0,0
785,0.16362657228699032,0.24981522610257964,-0.47883412962553046,0.6950349471203152,-0.2879236074174513,-0.4065714285714286,-0.8317726698248143,0.06774092507833876,0,1,0,0,0,0,0,0
4615,-1.7645708366272956,-1.6011518688933688,-1.7069153992173194,1.4188298091921479,1.5531049786139608,-0.43428571428571416,1.8707085471243639,0.4414839599933105,0,0,0,0,0,1,0,0
3806,-0.5266966668783374,0.370753953449397,0.8244131122070563,0.9745227626060488,-0.5663274710095395,-0.14314285714285702,-0.19967395045147696,0.8152269949082822,0,0,0,0,0,0,1,0
6239,-0.540220026164307,-0.5361503696351081,0.09333054225236201,-0.8415996326299896,-0.004084527399487282,-0.675142857142857,-0.2596707905741281,-0.306002109836633,0,0,0,0,1,0,0,0
7545,1.7718778273599642,1.0962698710969085,1.225264664597484,-0.7522995474460156,1.9538012117882577,-0.8134285714285714,0.8024691695503736,0.4414839599933105,0,0,0,1,0,0,0,0
83,0.31740315451795076,0.010970518359446289,0.18140586643645262,0.09337613231277646,-0.15113732736624083,0.03542857142857159,-1.0783736114255826,-1.0534881796665765,0,0,1,0,0,0,0,0
7425,1.2847262130800052,1.7773687470569917,1.4450914063055733,-0.7880763591823712,2.001510333748724,-0.8585714285714285,0.9363157427004996,-1.0534881796665765,0,0,0,0,0,1,0,0
6593,0.1261219716900817,-0.8467508929268497,0.5116693998257054,1.1302019718788257,-1.1391388910032396,0.9702857142857146,-0.23187864393364713,-1.80097424949652,1,0,0,0,0,0,0,0
5531,-0.05359281690544016,0.17489032461387327,-0.0718220607446548,0.28554321859219467,0.08287893541452736,-0.7574285714285713,-1.0157245453833441,-0.306002109836633,0,0,0,0,0,1,0,0
6422,-0.486671497841734,0.421288824953386,-0.9121565305245407,-0.8082172897019383,0.08076524013779793,-0.18399999999999994,-0.11692555225613763,-0.6797451447516047,0,0,1,0,0,0,0,0
3296,-0.28985046160552463,-0.11666263720252619,0.23061469551659577,-0.5413599871248114,-0.41293358521259743,-0.28828571428571426,-0.6682430011227888,1.5627130647382257,0,0,0,0,1,0,0,0
6410,-1.386245065753188,2.550941889361785,-0.15094300918492498,1.9547661136101335,-0.5536452993491624,0.987714285714286,1.3757618183453735,-1.0534881796665765,0,0,0,0,0,1,0,0
955,-0.259397970732581,-0.30649421305890084,-0.15559416082976393,0.33010638104402895,-1.6729979266114956,0.9040000000000004,-0.5982031927076356,-0.306002109836633,0,0,0,1,0,0,0,0
3238,-0.3502566410306445,0.07842708680587836,-0.35895740379486396,-0.5011721365344489,-0.6653691925477229,-0.04942857142857138,-0.5990404021807711,0.06774092507833876,0,0,0,0,1,0,0,0
5147,2.202438361384125,1.744447590151054,1.9459566643064659,-0.43154883365608265,1.0817509319032779,0.011714285714285788,1.7918966288287468,0.06774092507833876,0,0,0,1,0,0,0,0
4469,-1.5678080714766132,-2.0079655786999826,-1.8575245070373716,-0.2162627802256012,0.9020868333812684,0.18171428571428594,2.0423035075260536,0.06774092507833876,0,1,0,0,0,0,0,0
1187,-1.5912521544021212,-1.6451625001604702,-1.8215131175010624,-0.021104097710056568,1.2686619856597883,-0.16514285714285704,1.8441476393086922,0.06774092507833876,0,0,0,0,0,1,0,0
3446,-0.3697085424403107,-0.3662197208590167,-0.36144426923626816,-0.6519058024489086,-0.3803222866573418,-0.3191428571428572,-0.4123619168415445,-1.4272312145815482,0,1,0,0,0,0,0,0
3798,-1.7807199578993878,-2.08577981313121,-2.0816093769727506,-0.5077848564973314,0.8241820646103806,0.25542857142857134,2.3411150150226607,1.188970029823254,0,1,0,0,0,0,0,0
7246,1.2634470801313404,2.0171858171282278,1.9659104231754,1.289404809571293,1.644295831981435,-0.5205714285714285,1.4154624125557145,0.4414839599933105,0,0,0,1,0,0,0,0
3011,-0.9732711168909662,0.3816860946633898,0.565643762963311,2.2384793707191113,0.4379797419050871,0.0494285714285716,0.044379269752587595,0.8152269949082822,0,1,0,0,0,0,0,0
1583,-0.5679619612600643,0.14023290157737842,0.628022003858406,0.9385835987445933,-0.594711379011336,-0.11628571428571433,-0.29799668134625673,0.8152269949082822,0,0,0,0,0,0,1,0
5297,1.0615248238926775,-1.6653361725159654,-1.4981574736295726,2.042606816690703,1.1672046123767716,-0.6405714285714286,1.1332929939850236,0.8152269949082822,0,0,0,1,0,0,0,0
2190,1.0553666752059236,1.0512696947089573,0.017553907848278674,0.24482444719524774,-0.3347268599736051,-0.3622857142857143,-0.22674525279871632,-1.0534881796665765,0,0,0,0,1,0,0,0
932,-0.8015372616986726,-0.5760649838253408,0.6021901306632771,-1.223889929667003,-0.09436951136264807,0.5531428571428574,0.1005977189151332,-0.306002109836633,0,1,0,0,0,0,0,0
9493,1.1410627924192647,0.8660236925414398,-0.015402319322333052,-0.30858301644294084,-1.7735494304902,0.9991428571428571,-0.25459830007261647,0.06774092507833876,0,0,0,0,0,0,1,0
322,-1.4797273508874857,-0.738355692928923,-1.5763905194828376,0.3023432978560315,0.6541805730677062,0.41628571428571437,1.240893744603501,0.8152269949082822,0,0,0,1,0,0,0,0
9043,1.892638035567642,0.449784041734617,1.0542524041978758,0.3780938213045363,0.4932377755681585,0.5685714285714285,0.6705856553803876,1.5627130647382257,0,0,0,0,1,0,0,0
7266,-0.17521097259379773,-0.10564327532403929,-0.003864032546757025,-0.41358067140698646,-1.37043754557107,0.6177142857142859,-0.8059339212981341,-1.0534881796665765,0,0,0,0,0,1,0,0
1592,-1.538542704012151,-1.4284027196887925,-1.7300574688900203,-0.3140308962888977,0.6834703504738157,0.3885714285714288,1.651054476153788,0.8152269949082822,0,1,0,0,0,0,0,0
3174,-1.8267256779223817,-1.1300911469434365,-1.6686812040597783,-0.6479348525508724,0.8296172810362568,0.25028571428571444,0.7935955425244191,0.06774092507833876,0,1,0,0,0,0,0,0
1034,0.918025972593073,0.5146950802654672,-0.08573136756413412,-0.9952702807485588,0.6387807931943915,-0.712,-0.5982658957938374,-2.174717284411492,1,0,0,0,0,0,0,0
7328,-0.19327657917877378,-2.1271095335717147,0.1601803591636909,-1.061409183797999,-1.3891588465935316,0.6354285714285717,-0.6979169285723792,0.06774092507833876,0,0,0,0,1,0,0,0
5769,0.3419432288058129,-0.9286130754099554,-0.34717211641509893,1.922596269056543,0.26163716453222385,0.2162857142857142,-0.209940228093422,-0.306002109836633,0,1,0,0,0,0,0,0
5370,-0.09037211305677975,0.37412420144701897,0.10226917591808574,-0.6227407780726499,-0.5793115991380209,0.44057142857142884,-0.9699136060665047,-1.4272312145815482,0,0,0,0,0,0,0,1
6663,1.730017740930401,1.0695842373053817,1.9585897985917649,-0.6272992872930144,0.8317309763129862,0.24828571428571422,1.261957463080484,0.8152269949082822,0,1,0,0,0,0,0,0
211,-1.6227343629941173,0.0884807802847351,-0.6546375154160536,0.08770299002089241,0.43677191603266985,0.6220000000000003,0.7289859504687969,0.06774092507833876,0,0,0,0,1,0,0,0
4114,-0.32622724745950016,-0.19555473809304222,-0.32715582057308834,0.42693274411471627,-1.3043090790562464,0.21257142857142863,-0.5457098118510023,-0.306002109836633,0,0,0,0,0,0,1,0
6467,2.019070573165516,1.9579929267390608,2.0103880773194556,-0.47792718170060206,1.5132467248242043,-0.3965714285714286,1.805936331579413,-0.306002109836633,0,1,0,0,0,0,0,0
8499,-1.1768716124975482,-1.8810751232753962,0.2936345709577652,2.497410873531964,0.08318089188263167,0.38514285714285723,1.114628655895254,-0.6797451447516047,0,0,0,1,0,0,0,0
810,-0.8723064603028796,-0.3880406857605043,-2.112964850315984,1.5560363594067093,0.6572001377487483,0.4134285714285717,1.1103251037829238,0.8152269949082822,0,0,0,0,1,0,0,0
6211,-0.45140702807027355,0.3854422246405412,0.648065528421544,-0.5811305328200445,-0.17378406247405717,-0.5145714285714285,-0.37651859254048636,1.5627130647382257,0,0,0,0,0,0,1,0
5805,0.20308676303084072,-0.11269908420398059,-0.11059223038534938,-0.3254692992454487,-0.8803621978379254,0.15399999999999991,-0.9957337902420739,-2.174717284411492,0,0,0,0,0,1,0,0
9586,1.98268103097682,2.132177228338755,0.6549544070873978,-0.36825134993078634,0.34588301913330066,0.7080000000000002,1.238514969243864,-0.6797451447516047,0,0,0,1,0,0,0,0
1539,0.34499812321039286,0.1391063410484851,0.7175514565894922,-0.7142589124292179,0.44341495833096267,-0.5271428571428571,-0.6365052745878552,-0.306002109836633,0,0,1,0,0,0,0,0
9278,1.4417516171981182,1.3850999849430523,2.1399323779383628,-0.4481297568755178,1.030116375857457,0.06057142857142872,1.3436484156532678,1.188970029823254,0,0,0,0,0,0,1,0
316,-1.7527243907361154,-1.9383818012412874,-2.0850424418463507,-0.4489307723016698,0.9519096506184646,0.13457142857142856,2.249670605125966,-0.306002109836633,0,1,0,0,0,0,0,0
6826,-0.2084600305620687,-0.15276681958028737,-0.13096188871372175,-0.7265938808341639,-0.014049090846926291,-0.6657142857142857,-0.732250869830566,0.8152269949082822,0,1,0,0,0,0,0,0
1825,-0.38086757662128323,-0.7181123999473435,-1.3711274224423018,3.6699431572686483,0.20728500027346483,0.2677142857142858,0.44216048019775384,0.4414839599933105,0,0,0,0,0,1,0,0
748,-1.6949782775237168,-2.0576657625906867,-1.307914359822299,-0.3958755047427415,1.3375080603875498,-0.2302857142857142,1.874826862926665,0.8152269949082822,0,1,0,0,0,0,0,0
9551,0.2087888034977168,-0.18881873724411966,-0.06526817662467778,-0.9861630864220737,-0.8722093731991116,0.14628571428571435,-0.9446334766747978,-1.4272312145815482,0,0,0,1,0,0,0,0
927,-0.4696269935015939,-0.23204270767032706,-2.112964850315984,-0.030136571448360093,-0.48328944228087994,-0.22171428571428575,-0.4192793329756597,-1.4272312145815482,0,1,0,0,0,0,0,0
1952,0.07405296138692836,-0.2726534940846449,-0.30984580254143734,-0.8333716978956599,0.1118667563525325,-0.7848571428571429,-0.7424031459755971,0.8152269949082822,0,0,0,0,0,0,1,0
9023,-0.1341008359401168,-0.312320661458392,-0.2828313923367441,-0.7983760134087413,-0.46487009772652266,-0.2391428571428571,-0.6337189501724886,1.9364560996531974,0,0,0,0,0,0,1,0
4122,-0.678729194027449,-1.874483435068611,-1.191690867682251,-0.8519853291368547,1.100170276457635,-0.005714285714285561,1.1444660901568016,-0.306002109836633,0,1,0,0,0,0,0,0
6226,1.1585474387536683,-0.9820887477363689,-0.6766799019012596,2.7720249955032914,0.8021392424387727,-0.29514285714285715,0.28407446894299576,0.06774092507833876,0,1,0,0,0,0,0,0
8255,0.1462065731343643,-0.048872718206088385,-0.30689932554735855,0.06605497750929841,-0.9781960935036919,0.8180000000000001,-0.9087272299739126,-1.4272312145815482,0,0,0,0,0,0,0,1
184,-0.22312995548695586,-0.05206886249448628,-0.10225897605342159,-0.87981591616296,-0.507445959729217,-0.19885714285714284,-0.7755275573479357,0.8152269949082822,0,0,0,1,0,0,0,0
9615,0.2632706417138473,-0.22122510554002608,-0.26225915527719307,-0.25429420415420656,-1.0739162938927287,0.3371428571428572,-0.8362478922500481,-1.80097424949652,0,0,0,1,0,0,0,0
4059,-1.6853335037802935,-2.085819301913034,-1.9203563524637395,-0.6333155098062956,0.35222410496348894,0.702,2.190809512532567,1.188970029823254,0,0,0,0,1,0,0,0
3324,-1.3122833221505783,1.488455170931871,-2.112964850315984,2.236312739332824,0.07925545779727661,0.3888571428571428,1.2473512157332391,1.5627130647382257,0,0,0,0,1,0,0,0
5697,1.0336739275537894,0.9877381408240216,1.1014293540489482,-0.8859461486426132,1.8158071058646301,-0.6828571428571428,0.17665098793434747,0.8152269949082822,0,0,0,0,0,0,1,0
605,-1.672613397815956,-1.6271945289787264,-1.8562216983599966,0.029835823483252706,0.3818158388377025,0.6739999999999999,1.907935139367672,-0.306002109836633,0,1,0,0,0,0,0,0
5132,-0.6197135412587937,0.1974428607057839,0.5240110923086471,0.2367973532246237,0.23053564831748954,-0.8971428571428571,-0.3120573764881105,1.188970029823254,0,0,0,0,1,0,0,0
1072,-0.32899654378294013,-2.1271095335717147,-0.08645321952336328,1.556453898932044,-1.68688792414429,0.9171428571428573,-0.3245199729460215,0.06774092507833876,0,0,0,0,1,0,0,0
6430,1.0583703328462297,2.0074830737512896,1.820425882213553,1.1765900645060448,1.639162572023663,-0.5157142857142856,1.2286372194073338,0.4414839599933105,0,0,0,0,0,0,1,0
7338,-0.6753099797135675,0.180326863503797,0.8900700827605633,-0.3353985099401945,-1.5045062174093424,0.7445714285714287,-0.04593230823546233,1.5627130647382257,0,0,0,0,0,0,1,0
9402,0.9847743639206423,1.787172016330846,1.1623412867298866,-0.9814840483399555,1.183208305186295,-0.0842857142857143,0.6314614638061454,0.8152269949082822,0,0,0,1,0,0,0,0
8315,0.3242444159149763,-0.10487386173625929,-0.12675778111717653,-0.9064700377805982,-1.2472393065845493,0.5011428571428573,-0.9895142752329211,-2.174717284411492,0,0,0,0,0,1,0,0
1856,1.692563942330916,2.0525544140109635,0.0322714220612875,1.6688866801535645,0.8108959800137955,-0.3034285714285714,0.8940460099304005,-0.6797451447516047,0,0,0,0,0,1,0,0
3135,-1.491133746104843,-0.30336814385079075,-0.5633707140296785,-0.7270864754272661,1.7542079863713695,-0.6245714285714286,0.6280159274786224,1.5627130647382257,0,0,0,0,1,0,0,0
